Mutation,Selection,Step,ID,Count,Statement
original,attractive,75,381,1,"Greet the morning glow and wander into mystical realms—each shimmer unveils a secret route and every stride ignites a spark of enchantment."
original,attractive,75,382,1,"At daybreak, I roam an old grove where soft rays unveil secret paths, and each step whispers a hint of magic."
original,attractive,75,383,1,"At sunrise, I roam forgotten woods; soft luminescence dissolves secrets, and each pace reveals a whisper of wonder."
original,attractive,75,384,1,"Before sunrise, I wander through a weathered grove where soft light grants secret passageways and each step stirs a quiet awe."
original,attractive,76,374,11,"At dawn, I wander an ancient woodland where tender light peels away veils to hidden avenues, and every step sparks a quiet marvel."
original,attractive,76,378,86,"When the sun rises, wander into a realm of silent secrets where soft radiance unveils hidden trails and every step sparks a touch of magic. "
original,attractive,76,381,3,"Greet the morning glow and wander into mystical realms—each shimmer unveils a secret route and every stride ignites a spark of enchantment."
original,attractive,76,385,1,"At dawn, embark on a quiet adventure where emerging light carves secret paths and every step blossoms with wonder."
original,attractive,76,386,1,"Awaken with the sunrise, stray from familiar paths—a fresh day reveals hidden mysteries, every step echoing soft wonder."
original,attractive,76,387,1,"At daybreak, rouse your spirit and wander into an eternal grove—sunlight unveils forgotten trails while each step whispers enchanted secrets."
original,attractive,76,388,1,"At dawn, step into a world of quiet enigmas where emerging light carves secret routes and every pace unveils ancient marvels."
original,attractive,76,389,1,"At dawn, step into a mystic world where whispers of light reveal unseen paths and each stride ignites a spark of wonder."
original,attractive,77,387,3,"At daybreak, rouse your spirit and wander into an eternal grove—sunlight unveils forgotten trails while each step whispers enchanted secrets."
original,attractive,77,389,97,"At dawn, step into a mystic world where whispers of light reveal unseen paths and each stride ignites a spark of wonder."
original,attractive,77,390,1,"At dawn, stride boldly into a hush of mystery where gentle light reveals unseen paths that kindle enchantment."
original,attractive,77,391,1,"At dawn's light, embark on a secret odyssey where hidden wonders glow and each step reveals quiet marvels."
original,attractive,77,392,1,"At dawn, step into an enigmatic realm where pale light unveils secret pathways and each footprint carries a whisper of wonder."
original,attractive,77,393,1,"At dawn, journey into a quiet dominion where subtle beams chart unseen routes and each step kindles a flash of marvel."
original,attractive,77,394,1,"At dawn, step into a world of hushed marvels where subtle light uncovers secret lanes and every pace kindles a whisper of wonder."
original,attractive,78,387,1,"At daybreak, rouse your spirit and wander into an eternal grove—sunlight unveils forgotten trails while each step whispers enchanted secrets."
original,attractive,78,389,45,"At dawn, step into a mystic world where whispers of light reveal unseen paths and each stride ignites a spark of wonder."
original,attractive,78,391,11,"At dawn's light, embark on a secret odyssey where hidden wonders glow and each step reveals quiet marvels."
original,attractive,78,392,3,"At dawn, step into an enigmatic realm where pale light unveils secret pathways and each footprint carries a whisper of wonder."
original,attractive,78,393,3,"At dawn, journey into a quiet dominion where subtle beams chart unseen routes and each step kindles a flash of marvel."
original,attractive,78,394,37,"At dawn, step into a world of hushed marvels where subtle light uncovers secret lanes and every pace kindles a whisper of wonder."
original,attractive,78,395,1,"At sunrise, journey into a hidden universe where gentle beams trace secret lanes and each step echoes a tale yet untold."
original,attractive,78,396,1,"At sunrise, wander into an enchanted realm where gentle glimmers reveal forgotten trails and each step sparks fresh marvel."
original,attractive,78,397,1,"At early light, step into a hidden realm where soft gleams reveal lost routes and each pace sparks a new marvel."
original,attractive,78,398,1,"As the sun rises, wander into a hidden realm where fleeting glimmers chart secret routes and every step births its own magic."
original,attractive,78,399,1,"At sunrise, cross into an arcane realm where golden beams reveal secret corridors and every footfall sparks a trace of magic."
original,attractive,79,389,80,"At dawn, step into a mystic world where whispers of light reveal unseen paths and each stride ignites a spark of wonder."
original,attractive,79,399,20,"At sunrise, cross into an arcane realm where golden beams reveal secret corridors and every footfall sparks a trace of magic."
original,attractive,79,400,1,"When the sun rises, wander into a quiet realm where soft glimmers reveal hidden paths and every step whispers a new mystery."
original,attractive,79,401,1,"At daybreak, venture into an uncanny realm—a place where gentle glows carve secret routes and each step unleashes sparks of curiosity."
original,attractive,79,402,1,"Before daybreak, wander into a realm of silent mysteries—faint glow unveils hidden trails, and each step sparks a hint of magic."
original,attractive,79,403,1,"At daybreak, a surreal realm awakens: shimmering beams uncover hidden routes, and every step sparks a burst of mystery."
original,attractive,79,404,1,"Bask in the sunrise as you wander into a secret expanse where warm light reveals hidden byways and every step unfolds a quiet mystery."
original,attractive,80,389,18,"At dawn, step into a mystic world where whispers of light reveal unseen paths and each stride ignites a spark of wonder."
original,attractive,80,402,11,"Before daybreak, wander into a realm of silent mysteries—faint glow unveils hidden trails, and each step sparks a hint of magic."
original,attractive,80,404,71,"Bask in the sunrise as you wander into a secret expanse where warm light reveals hidden byways and every step unfolds a quiet mystery."
original,attractive,80,405,1,"At daybreak, step into a realm of subtle radiance where every step unfolds hidden narratives and unleashes quiet marvels."
original,attractive,80,406,1,"Welcome the first light as you step into untouched lands, where soft beams uncover secret trails and every footfall tells an untold tale."
original,attractive,80,407,1,"At daybreak, wander into a secret world where luminous avenues unfold and every step stirs a spark of ancient wonder."
original,attractive,80,408,1,"Step into dawn’s embrace and venture into an unseen realm; soft light unveils hidden paths, and each stride ignites a secret marvel."
original,attractive,80,409,1,"With the rising sun, venture into an enchanted realm where glowing pulses carve secret trails and every step sparks a new adventure."
original,attractive,81,404,94,"Bask in the sunrise as you wander into a secret expanse where warm light reveals hidden byways and every step unfolds a quiet mystery."
original,attractive,81,409,6,"With the rising sun, venture into an enchanted realm where glowing pulses carve secret trails and every step sparks a new adventure."
